bn:00041986n	[增长率, 增长速度]	14
bn:00085789v	[冷却, 冷静, 冷静下来, 变凉, 平息下来]	14
bn:00006913n	[汞, 水银, 水銀, hg, 80號元素, 元素80, 第80號元素, 銾, 原子序数80, 汞污染]	14
bn:00056996n	[物理学, 自然哲学, 物理學, 自然哲学家, 物理系, 自然科學史, 物理, 声光热电力, 物理学科, 自然哲學]	14
bn:00089614v	[]	14
bn:00057701n	[噩梦, 恶梦, 梦魇]	14
bn:00090960v	[取出, 移动, 调动]	14
bn:00082748v	[調解, 调解]	14
bn:00082392v	[]	14
bn:00025320n	[文件, 数据文件]	14
bn:00055052n	[毫米, 公厘, 公釐, 亳米, 糎, ㎜]	14
bn:00010678n	[生日, 生日的周年纪念, 生日纪念活动, 诞辰, 诞辰庆典]	14
bn:00067251n	[]	14
bn:00020535n	[冷, 寒冷, 低温]	14
bn:00085138v	[]	14
bn:00082219v	[]	14
bn:00034565n	[手指, 指头, 手指头, 手指頭, 指頭, 指尖]	14
bn:00087927v	[吸取, 选粹]	14
bn:00094397v	[]	14
bn:00092142v	[]	14
bn:00002276n	[航空母舰, 航母, 航空母艦, aircraft_carrier, aircraft_carrirer, 核动力航母, 核动力航空母舰, 空母, 航艦, 艦島, 攻击航母]	14
bn:00720103n	[國際太空站, 国际空间站, 國際宇宙空間站, 國際空間站, international_space_station, iss, 国际宇宙空间站]	14
bn:00008176n	[航天器, 宇宙飞船, 空间飞行器, 太空機, 太空船, 太空載具, 太空飛行器, 太空飞行器, 空間飛行器, 航天飞船, 航天飞行器, 載人宇宙飛船, 非载人宇宙飞船, 载人航天飞船, 人造天体, 太空器, 太空飞船, 弹道导弹胶囊, 火箭飞船, 飞船]	14
bn:00099614a	[中国, 中, 中华, 中国+的, 中国人, 中国人+的, 中国文化, 中国文化+的, 中国话, 中国话+的, 中文, 中文+的, 华, 汉, 汉语, 汉语+的]	14
bn:00102099a	[电子的, 電子的, 电子, 电子+的]	14
bn:00088732v	[做手势, 做手勢, 表示]	14
bn:00048777n	[堪薩斯州, 堪萨斯州, kansas, 堪萨斯, 堪薩斯, 肯薩斯州, ks, 向日葵之州]	14
bn:00021417n	[围地, 化合物]	14
bn:00011849n	[大胆, 厚颜]	14
bn:00077199n	[潮汐, 潮, 汐, 海潮, 涨潮, 潮水, 潮汐作用, 潮汐效应, 潮流, 潮漲, 潮退, 落潮, 大潮, 潮汐周期]	14
bn:00013390n	[眉毛, 眼眉, 眉]	14
bn:00023880n	[克罗地亚, 克罗地亚共和国, 克羅地亞, 克羅埃西亞, 克罗埃西亚, 克羅地亞共和國, croatia, 克羅愛西亞, 赫尔瓦]	14
bn:00088575v	[]	14
bn:00045990n	[不稳定性, 不均衡, 失调, baroclinic不穩定性, 不穩定]	14
bn:00085890v	[]	14
bn:00086065v	[相交, 交叉]	14
bn:00088884v	[收穫, 收获]	14
bn:00071731n	[歌手, 歌唱家]	14
bn:00015555n	[耶路撒冷, jerusalem, 古德斯, 烏梨師斂, 耶京, 耶路撒冷城, 耶路撒冷市, 以色列首都]	14
bn:00055773n	[雨季]	14
bn:00105276a	[有意思, 有趣, 令人关注, 令人关注+的, 令人感兴趣, 令人感兴趣+的, 令人瞩目, 令人瞩目+的, 吸引人, 吸引人+的, 引起兴趣, 引起兴趣+的, 有兴趣, 有兴趣+的, 有吸引力, 有吸引力+的, 有意思+的, 有趣+的, 有趣味, 有趣味+的, 有趣的]	14
bn:00107862a	[]	14
bn:00008659n	[女强人, 玛格丽特·撒切尔, 撒切尔夫人, margaret_thatcher, 佘契爾夫人, 女強人, 戴卓尔夫人, 戴卓尔女男爵玛嘉烈·希尔达·戴卓尔, 戴卓爾, 戴卓爾夫人, 戴卓爾女男爵瑪嘉烈·希爾達·戴卓爾, 撒切尔, 撒切爾夫人, 柴契尔夫人, 柴契爾, 柴契爾夫人, 玛格丽特·希尔达·撒切尔, 玛格利特·希尔达·撒切尔, 玛格利特·撒切尔, 瑪加烈·戴卓爾, 瑪嘉烈·戴卓爾, 瑪格利特·戴卓爾夫人, 瑪格麗特·希爾達·戴卓爾, 瑪格麗特·柴契爾, 玛格丽特希尔达·撒切尔, 男爵夫人撒切尔夫人的kesteven, 铁娘子]	14
bn:00073770n	[松鼠, 栗鼠, 灰鼠, sciuridae, 松鼠科]	14
bn:00054977n	[宪兵, 宪兵队, 軍事警察, 軍法警察, 军事警察, 军队警察]	14
bn:00086490v	[抵抗, 保持, 坚持, 忍住, 忍受, 抗住, 抗拒, 经得起, 顶得住, 反抗, 抵御, 抵禦]	14
bn:03895618n	[欧洲联盟委员会, 欧盟委员会, 歐盟執委會, 歐盟執行委員會, european_commission, 歐洲執委會, 歐洲執行委員會]	14
bn:00032802n	[福克兰群岛, 福克蘭群島, 马尔维纳斯, 马尔维纳斯群岛, 马尔维纳群岛, 马岛, 马维娜斯群岛]	14
bn:00006726n	[无神论者]	14
bn:00225994n	[国际足球联合会, fifa, 国际足联, 國際足協, 國際足球協會, 国际足协, 国际足总, 國際足球總會, 國際足總, 國際足聯]	14
bn:00082571v	[伏击, 埋伏]	14
bn:00044104n	[上級, 上级, 高]	14
bn:00046675n	[通货膨胀, 通貨膨脹, 物價膨脹, 通漲, 通胀, 通脹, 通膨, 通貨澎漲, 通貨膨漲, 通貨膨賬, 通货膨胀理论, 通脹率, 价格上涨, 食品通货膨胀]	14
bn:00083540v	[记于黑名单]	14
bn:03526309n	[中亚, central_asia, 中亚五国, 中亚地区, 中亚细亚, 中亞, 中部亚洲, 中部亞洲, 亚洲中部, 亚洲之心, 亞洲中部]	14
bn:00075417n	[超现实主义]	14
bn:03097195n	[克里姆林宫, 克林姆林宫, 克里姆林宮, 莫斯科克里姆林宫, kremlin]	14
bn:00008568n	[买卖, 买卖合同, 交易, 成交协议, 成交条件, 合同, 契約, 契约]	14
bn:00050548n	[]	14
bn:03721913n	[伊朗伊斯兰共和国通讯社, 伊通社, irna]	14
bn:01757269n	[印度斯坦航空有限公司, 印度斯坦航空工業有限公司, 印度斯坦航空, 印度斯坦航空公司]	14
bn:00085046v	[]	14
bn:01103496n	[米谢勒·阿利奥-玛丽, michèle_alliot-marie, 米謝勒·阿利奧-瑪麗]	14
bn:03615908n	[中华人民共和国外交部, 中国外交部, 中华人民共和国外交部副部长, 中华人民共和国外交部监察局, 中华人民共和国外交部部长, 中國外交部, 中央纪律检查委员会国家监察委员会驻外交部纪检监察组, 中華人民共和國外交部, 外交部, 监察部驻外交部监察局]	14
bn:00052653n	[伊斯兰学校, 伊斯蘭學校, 梅德雷斯, 穆斯林学校, jamiah, madarsa, 伊斯兰神学院, 古兰经学校, 宗教学校, 马德拉萨]	14
bn:00586859n	[義德·賈利利, 赛义德·贾利利]	14
bn:00067281n	[研究中心, 研究机构]	14
bn:00055335n	[密苏里河, 密蘇里河]	14
bn:00034449n	[菲律賓語, 菲律賓文, 菲律宾语, 菲律濱語, 菲律賓話, 菲律宾的]	14
bn:00021236n	[公报]	14
bn:00031019n	[爱好者]	13
bn:00082770v	[]	13
bn:00034017n	[女性人]	13
bn:00046782n	[時事評論員, 政治評論員, 評論員, 评论员, コメンテーター, 政治評論, 新聞評論員, 時事評論, 時事評論家, 博学的人, 媒体评论员, 学者, 政治评论家, 权威人士]	13
bn:00010697n	[饼干, 曲奇, 小点心, 小甜点, 小甜饼, 小餅乾, 曲奇餅]	13
bn:00054453n	[]	13
bn:00004118n	[偏见, 角, 角度]	13
bn:00089274v	[使堆叠, 堆, 堆叠, 堆积, 堆积起, 堆起]	13
bn:00100889a	[]	13
bn:00051292n	[台词]	13
bn:00082485v	[对准, 瞄准]	13
bn:00055848n	[美德, 凭借, 高洁]	13
bn:00058341n	[坚果]	13
bn:00090876v	[]	13
bn:00003893n	[基因遗传, 血统, 血行, 遗传, 遗传性]	13
bn:00089661v	[包括]	13
bn:00088915v	[写出, 写着, 叙述, 表现, 说出, 说着, 运行]	13
bn:00062275n	[事态, 写照, 局面, 景象, 状况, 生动的描写]	13
bn:13668145a	[]	13
bn:00086449v	[否决]	13
bn:00097800a	[权威, 权威+的, 经典, 经典+的]	13
bn:00017119n	[科羅拉多州, 科罗拉多州, colorado, 科州, 百年之州]	13
bn:00022117n	[组间通信]	13
bn:00079107n	[单位, 单元]	13
bn:00026323n	[美國國土安全部, 国土安全部, 美国国土安全部, united_states_department_of_homeland_security, 國土安全局, 國土安全部]	13
bn:00074021n	[州政府]	13
bn:00082461v	[]	13
bn:00012046n	[]	13
bn:00114456r	[]	13
bn:13605772r	[]	13
bn:00110649a	[简单, 容易, 容易+的, 易处理, 易处理+的, 简单+的, 结构单一, 结构单一+的]	13
bn:00114631r	[]	13
bn:13604317v	[]	13
bn:03380641n	[全民醫療衛生, 全民健康保險, 全民健保, 全民健康保健, 全民医保, 全民医疗, 全民医疗保健, 全民醫療保健, 全民醫療健保]	13
bn:00051050n	[]	13
bn:00058677n	[罪犯, 做坏事的人, 坏人, 犯罪分子]	13
bn:00102660a	[]	13
bn:00099540a	[为了慈善, 为了慈善+的, 仁慈, 仁慈+的, 慈善, 慈善+的]	13
bn:00093568v	[使丢人, 使感到羞耻, 使羞愧, 使蒙羞]	13
bn:00098606a	[蓝色, 带蓝色, 带蓝色+的, 淡蓝, 淡蓝+的, 深蓝色, 深蓝色+的, 蓝, 蓝色+的, 藍色]	13
bn:00082262v	[刺痛, 受痛苦, 疼, 疼痛, 痛]	13
bn:00098117a	[假]	13
bn:00110032a	[神, 神+的, 神圣, 神圣+的]	13
bn:00085944v	[]	13
bn:00028760n	[饮用水, 飲用水, 开水, 食水, 食用水, 🚰, 水的消耗]	13
bn:00097548a	[人工, 人工+的, 人造, 人造+的]	13
bn:00092381v	[定量, 定量供应]	13
bn:00046587n	[unsuitableness, 不适合, 社会技能]	13
bn:00073921n	[生活水平, 生活标准, 生活標準, 生存标准, 生活水准, 标准的生活]	13
bn:00100536a	[全球, 全世界, 全世界+的, 全球+的, 国际, 国际+的, 普遍, 普遍+的, 全球性]	13
bn:00053460n	[金融市场, 金融市場, 金融市场学, 金融市場學, 证券业]	13
bn:01826071n	[麦当劳, 麥當勞, m記, 麥當勞公司, 麥當勞股份有限公司, 麥當勞餐廳, 麥記, 麦当劳公司, 金拱门, mcd, mcdonald's, mcdonalds, mdl, 牡丹樓, 麦克唐纳快餐]	13
bn:00091457v	[举行社交聚会]	13
bn:13638724v	[]	13
bn:00010443n	[亿万富翁, 億萬富翁, 富豪, 亿万富豪, 太子女, 富婆, 有錢人, 有錢女, 有钱人, 金持, 首富, 富人, 富翁, 紈絝子弟]	13
bn:00030601n	[帝国, 帝國]	13
bn:00082375v	[]	13
bn:00090824v	[办错, 处置失当, 胡乱处理]	13
bn:00042403n	[习惯]	13
bn:00047730n	[项]	13
bn:00012378n	[]	13
bn:00088509v	[促进, 助长, 增进, 推动, 进一步]	13
bn:00002091n	[农业综合企业, 農業綜合企業, 工厂化养殖]	13
bn:00093910v	[]	13
bn:00020729n	[人的肤色]	13
bn:00062299n	[作品]	13
bn:00088932v	[过, 渡过, 穿过, 经过, 過, 通过]	13
bn:00060315n	[南卡罗来纳州, 南卡羅萊納, 南卡羅萊納州, 南卡罗莱纳, south_carolina, 南加羅林那州, 南卡, 南卡罗来那州, 南卡罗莱纳州, 南卡罗莱那州, 南卡羅來納, 南卡羅萊州, 南卡羅萊那, 南卡羅萊那州, palmetto州]	13
bn:00084182v	[屈从, 屈服, 投降, 让步]	13
bn:00056875n	[]	13
bn:00007453n	[平均值]	13
bn:00089840v	[口译, 翻译, 转译]	13
bn:00032576n	[富兰克林·德拉诺·罗斯福, fdr, 富兰克林·罗斯福, 罗斯福, 罗斯福总统, franklin_d._roosevelt, franklin_delano_roosevelt, 佛蘭克林·德拉諾·羅斯福, 佛蘭克林·羅斯福, 富兰克林·d·罗斯福, 富蘭克林·德拉諾·羅斯福, 富蘭克林·羅斯福, 小罗斯福, 小羅斯福, 弗蘭克林·羅斯福, f.d.罗斯福, 富兰克林·罗斯福总统, 富兰克林•罗斯福（franklin_roosevelt）]	13
bn:00084618v	[兑换现款]	13
bn:00090034v	[保持, 奉行, 履行, 遵守, 遵循]	13
bn:00086637v	[使丧失, 使失去, 剥夺, 夺去]	13
bn:00090601v	[]	13
bn:00096658a	[聚集, 聚集+的, 集中, 集中+的, 集合, 集合+的]	13
bn:00100488a	[肥大, 肥大+的, 肥胖, 肥胖+的, 胖]	13
bn:00091721v	[]	13
bn:00034963n	[信号旗]	13
bn:00060798n	[参与者, 参加者]	13
bn:00098283a	[更好, 比較好的, 比较好的, 較好的, 较好的, 更好的]	13
bn:00058008n	[基准, norma]	13
bn:00095360v	[构成基础]	13
bn:00092118v	[使兴奋, 刺激]	13
bn:00087465v	[]	13
bn:00029372n	[耳朵, 耳, 歐爾, 耳廓成形术, 鼓室成形术, 👂, 👂🏻]	13
bn:00041350n	[孙, 孙子, 孙女, 孫, 云孙, 仍孙, 元孙, 內孫, 內孫女, 内孙, 外孙, 外孙子, 外孫, 外孫女, 孙儿, 孫兒, 孫女, 昆孙, 晜孙, 曾孙, 来孙, 玄孙, 耳孫, 金孙, 金孫]	13
bn:00090430v	[收拾]	13
bn:00088759v	[勉强咽下, 吃下去, 吞, 吞咽, 咽, 咽下]	13
bn:00094242v	[]	13
bn:00095007v	[容忍, 宽容, 默认]	13
bn:00092001v	[假定]	13
bn:00084093v	[]	13
bn:00036806n	[烟, 烟雾, 煙, 烟云, 爩]	13
bn:00084509v	[]	13
bn:00087689v	[引诱, 诱惑]	13
bn:00091983v	[保留, 保存, 节省]	13
bn:00044562n	[家乡, 家鄉, 故乡, 故鄉, 老家]	13
bn:00089521v	[]	13
bn:00083643v	[]	13
bn:00050571n	[法定货币, 法偿, 合法货币, 法偿币, 法偿货币, 法償貨幣, 法定貨幣, 法币, 法幣, 有限法偿, 无限法偿]	13
bn:00034921n	[定位]	13
bn:00084373v	[计算, 計算]	13
bn:00082616v	[]	13
bn:00073816n	[舞台, 舞臺, 草台]	13
bn:00090852v	[思念, 想, 想念, 盼念]	13
bn:00085702v	[鄙视, 不屑, 蔑视, 藐视, 轻视, 鄙弃, 鄙夷, 鄙薄]	13
bn:00116297r	[]	13
bn:02489939n	[保羅·克魯曼, 保羅·克魯格曼, 克魯格曼, 保羅·羅賓·克魯曼, paul_krugman, 保羅·克魯明, 克魯曼]	13
bn:00104828a	[不知, 知道]	13
bn:00031009n	[enterprisingness, 主动, 倡议]	13
bn:00093846v	[拍击, 拍打]	13
bn:00450605n	[洪博培, 小乔恩·亨茨曼, 小乔恩·米德·亨茨曼]	13
bn:00087859v	[]	13
bn:00013745n	[灯泡, 电灯泡, 白炽灯, 白熾燈, 电灯, 電光源, 白熾燈泡, 白热灯, 白熱燈, 燈泡, 白幟燈, 白炽灯泡, 钨丝灯, 电光源, 電燈膽, 熾光燈, 電流的光效應, 電火球, 電燈泡, 电丝, 白炽灯照明]	13
bn:14404866n	[飞行前检查]	13
bn:00001976n	[联邦探员, 联邦代理]	13
bn:00083909v	[闯入, 非法进入]	13
bn:00112046a	[]	13
bn:00085458v	[]	13
bn:00012597n	[有序对, 对, 一对, 一對, 双, 對, 雙, 有序数对, 二元組, 序偶, 序對, 有序偶]	13
bn:00023302n	[法庭, 法院]	13
bn:00015387n	[民意调查, 舆论调查, 民意测验, 民意調查, 民調, 輿論調查, 民意測驗, 民调, 作民意调查, 投票, 支持率]	13
bn:00047332n	[库存, 存货, 储存, 儲存, 庫存]	13
bn:00045815n	[同一, 恒等, 相同, 不可分辨, 契合]	13
bn:00086468v	[设置]	13
bn:00089250v	[意思是]	13
bn:00085103v	[]	13
bn:00051290n	[排队, 战斗编队系列, 排隊, 线]	13
bn:00015008n	[照相機, 照相机, 相机, 靜態影像相機, 影相機, 相機, 📷, 摄影摄像]	13
bn:00099521a	[不变, 不变+的, 恒久, 恒久+的, 恒定, 恒定+的, 恒定不变的, 无变化, 无变化+的, 无变度, 无变度+的, 稳定, 稳定+的]	13
bn:00089681v	[表明]	13
bn:00092145v	[]	13
bn:00096263a	[偶然, 偶然+的, 意外, 意外+的]	13
bn:00041468n	[坟墓, 墳墓, 墓葬, 石墓, 宅兆, 墓, 冢墓, 坟, 墓場, 墓塚, 墓穴, 墳, 墓地, 墓葬建築, 墓仔埔, 寿穴, 胸部墓]	13
bn:00016205n	[地毯, 地氈, 毯, 毯子, 铺饰用布料, 地毡]	13
bn:00017941n	[脱口秀, 清談節目, 脫口秀, 談話性節目, 談話節目, 源于脱口秀, 聊天秀, 脱口秀节目]	13
bn:00059169n	[意见, 看法, 见解, 视图]	13
bn:00009852n	[]	13
bn:00091321v	[多付, 付得过多, 支付得太多, 給……的工資過高, 给……的工资过高]	13
bn:00003263n	[气氛, 周围环境, 大气, 大气圈, 大气层, 氛围, 氣氛]	13
bn:27181365n	[何况, 何況, 更不用說, 更不用说]	13
bn:00052907n	[化妆, 化妝, 化妆品, 护肤品, 美容产品, 香水]	13
bn:00086867v	[主导, 指导, 指挥]	13
bn:00079079n	[制服, 军装, 统一]	13
bn:00084772v	[]	13
bn:00080115n	[客人, 访客, 来访者, 訪客, 游客, 贵宾]	13
bn:00014881n	[冷静, 冷靜]	13
bn:00107891a	[公开, 公开+的, 公然, 公然+的]	13
bn:00047081n	[利润, 权益, 股份, 利益, 兴趣]	13
bn:00004415n	[匿名, 匿名性, 无名无姓]	13
bn:00085351v	[]	13
bn:00017029n	[手机, 移动电话, 手提电话, 大哥大, 移動電話, 手提電話, 手機, 行动电话, 流动电话, 流動電話, 行動電話, 蜂窝式移动电话, 手提, mobile_phones, 移动通信, mobile_phone, 手持電話, 手提式电话机, 手提式電話機, 手机翻新, 手机通信技术, 携帯電話, 攜帶電話, 流動通訊, 流動電訊, 移动通信技术, 蜂窝电话, 行動通訊, 随身电话, 隨身電話, 📱, 无线手机, 蜂窝移动通信, 蜂窝通信]	13
bn:00023775n	[乘员, 班組, 班组, 队, 隊, 工作方, 船员]	13
bn:00088971v	[]	13
bn:00030806n	[天才, 天賦, 天赋, 才能, 自然禀赋]	13
bn:00001873n	[后果]	13
bn:00027747n	[距离, 间距, 距離]	13
bn:00074597n	[犯罪多的区域, 贫困的区域]	13
bn:00106252a	[]	13
bn:00083093v	[存款, 把存入银行, 把钱存入银行, 储蓄, 儲蓄]	13
bn:00021822n	[企业集团, 綜合企業, 集团公司, 联合企业, 联合大企业, 企業集團, 集團公司]	13
bn:00082613v	[倾斜, 倾向, 屈身, 傾斜]	13
bn:00089323v	[犹豫, 踌躇, 不愿, 动摇, 犹豫不决, 猶豫, 躊躇, 迟疑, 遲疑, 毫不犹豫地]	13
bn:00971496n	[华尔街日报, the_wall_street_journal, wall_street_journal, wsj, 華爾街日報]	13
bn:00054297n	[纪念碑, 紀念碑, 纪念堂, 紀念物, 紀念建築, 纪念物, 記念物, 纪念]	13
bn:00100561a	[无数, 無數]	13
bn:00088979v	[]	13
bn:00106719a	[温和, 温和+的, 轻微, 轻微+的, 温和的]	13
bn:00116153r	[]	13
bn:00058741n	[石油產業, 石油产业, 石油业, 石油和天然气行业, 石油公司, 石油業, 炼油行业, 石油业务, 石油工业]	13
bn:00108296a	[]	13
bn:03689006n	[哈米德·卡尔扎伊, 卡尔扎伊, 卡爾札伊, 卡賽, hamid_karzai]	13
bn:00102649a	[了不起, 非凡, 了不起+的, 显著, 显著+的, 特别, 特别+的, 超出一般或平常的, 非凡+的, 出众, 出眾]	13
bn:00006994n	[攻击, 突击, 进攻]	13
bn:01703493n	[]	13
bn:00010513n	[生物武器, 生化武器, bioarm]	13
bn:00002955n	[同盟, 盟友, 盟国, 联盟]	13
bn:00043332n	[司令部, 大本营, 指挥部, hq, 军事总部, 总部, 总部设, 本部]	13
bn:00092301v	[]	13
bn:16758179n	[]	13
bn:00083024v	[挫败, 阻挠, 阻止, 阻碍]	13
bn:00077766n	[塔, 塔楼, 楼台, 楼阁, 塔式建築, 塔樓, 樓臺, 樓閣, 摩天塔, 摩天高塔, 現代塔, 現代式塔, 現代高塔, 電波塔, 電訊塔]	13
bn:00015529n	[丹佛, denver, 丹佛县, 丹佛市, 丹佛市縣, 丹佛市郡, 典化, 一英里高的城市, 资本科罗拉多州]	13
bn:00087571v	[了解, 理解]	13
bn:00042185n	[海湾战争, 波斯灣戰爭, 1991年海湾战争, 沙漠之盾行動, 沙漠盾牌, 沙漠風暴, 沙漠风暴行动, 波灣戰爭, 第二次海湾战争, operation:_desert_storm, 海灣戰爭, 第一次海湾战争, 波斯湾战争]	13
bn:00089622v	[使卷入, 涉及, 涉嫌, 牵连, 连累]	13
bn:00109667a	[]	13
bn:00079184n	[自愿者, 无薪工人]	13
bn:00012369n	[商船, 货船, 货轮]	13
bn:00073047n	[空间站, 空间实验室, 太空站, 空間站, 空间平台, 轨道站]	13
bn:00067744n	[里氏震级, 黎克特制震级, 里氏地震規模, 里克特指数, 里克特震级, 黎克特制地震震級, 李氏地震分等标准, 李氏地震分等標準, 裡氏地震規模, 黎克特製震級, 芮氏, 芮氏地震, 芮氏地震規模, 芮氏規模, 近震震級, 里氏, 震級, 黎克特制, 黎克特制規模, 近地規模, 里氏规模]	13
bn:00091188v	[使沿轨道运行, 沿轨道运行]	13
bn:00070222n	[安全部门]	13
bn:00016593n	[致命事故]	13
bn:00080514n	[战时, 戰時]	13
bn:00037702n	[遗传学, 遺傳學, 遺傳學期刊, genetics, 基因學, 基因, 基因科学]	13
bn:00102943a	[激切, 激烈, 激越]	13
bn:00102659a	[极端的, 極端的]	13
bn:00035607n	[]	13
bn:00080558n	[]	13
bn:00085144v	[化装, 戴面具, 掩饰, 遮掩, 隐匿]	13
bn:00064472n	[刑期]	13
bn:00083227v	[]	13
bn:00017134n	[商场, 购物中心, 商場, 購物中心, 区域购物中心, 购物区, 超区域购物中心]	13
bn:00082997v	[]	13
bn:00091083v	[]	13
bn:00095608v	[离开, 走开]	13
bn:00057102n	[东北, 北, 西, 東北, nor'东, 东北方向]	13
bn:00082958v	[避免, 免除, 回避, 躲开, 躲避, 远离, 避开]	13
bn:00086740v	[]	13
bn:00001698n	[气溶胶, 氣溶膠, 煙霧質, 烟雾质, 浮质, 烟雾, 气雾剂, 氣霧劑, 氣膠, aerosol]	13
bn:01627888n	[韋俊安, 约翰·里德, 韦俊安]	13
bn:00067898n	[里约热内卢, 里約熱內盧, rio_de_janeiro, 里約, 圣塞巴斯蒂昂做里约热内卢, 巴西里约热内卢, 里约]	13
bn:00100309a	[全场一致, 全场一致+的, 同意, 同意+的, 意见一致, 意见一致+的, 无异议, 无异议+的]	13
bn:13658704v	[]	13
bn:00094115v	[用尽, 花费]	13
bn:00003342n	[美洲, 亚美利加洲, 亞美利加洲, 美洲大陸, 美, 美洲大陆, 亚美利加, 亞美利加, 南北美]	13
bn:24700154n	[夫夫, gay_couple, 夫夫档]	13
bn:00084318v	[屠宰]	13
bn:00050131n	[焦虑, 紧张, 潜在的敌意]	13
bn:00077747n	[旅游, 旅游业, 观光, 旅游業, 旅行, 游览, 观光事业, 旅遊, 旅遊業, 旅遊業者, 無污染工業, 觀光, 觀光客, 觀光業, 遊客, 大众旅游, 旅游胜地的, 景点, 游客]	13
bn:00067717n	[大米, 稻米, 米, 饭, 稻, oryza_sativa]	13
bn:00086695v	[动摇, 動搖]	13
bn:00042043n	[卫兵, 看守, 卫士, 衛兵, 衛士]	13
bn:00087865v	[有]	13
bn:00353637n	[格拉迪奥行动, 葛拉蒂歐行動, 格拉迪奧行動]	13
bn:00065099n	[公共广场, 广场, 城市廣場, 廣場, 市民廣場, 城鎮廣場, 城市广场]	13
bn:00102014a	[]	13
bn:00077775n	[城鎮, 鎮區, 城, 城市, 城镇, 鎮, 镇, 乡, 小镇]	13
bn:00089518v	[感到饥饿, 挨饿, 饥饿]	13
bn:00995751n	[王石]	13
bn:00944333n	[成都市, 成都, chengdú, 锦官城, 蓉城, 錦官城, 川a, 成都交通, 成都城, 蓉, 蜀中, 锦城]	13
bn:00729139n	[胡锦涛, hú_jintao, 胡錦濤]	13
bn:00026731n	[海军陆战队, 海洋, 船上的士兵, 魔鬼狗]	13
bn:00923679n	[科菲·安南, 安南, kofi_annan, kofi_atta_annan]	13
bn:00076647n	[测试, 化验, 尝试, 检验, 考验, 试验, 试运行]	13
bn:00089514v	[]	13
bn:00009714n	[比利时, 比利時, 比, 比利时王国, belgium, 比国]	13
bn:02595683n	[大众汽车, das_auto, volkswagen, vw, 大众公司, 大眾汽車, 德國大眾汽車公司, 福斯汽車]	13
bn:00058540n	[西方, 欧美, 歐美, 西洋]	13
bn:00044153n	[喜馬拉雅山, 喜马拉雅山, 喜马拉雅山脉, 喜馬拉雅山脈, 喜马拉雅, 喜玛拉雅, 喜瑪拉雅山, 喜瑪拉雅山脈, 喜馬拉雅, 喜马拉亚山脉, 喜马拉雅山地, 喜马拉雅山系]	13
bn:00747083n	[金大中, kim_dae-jung]	13
bn:03270253n	[国际文传电讯社, interfax]	13
bn:00047606n	[毛里塔尼亚, 毛里塔尼亞, 毛里塔尼亚伊斯兰共和国, 毛利坦尼亚, 毛利塔尼亚, 毛利塔尼亚伊斯兰共和国, 毛塔, 毛里塔尼亞伊斯蘭共和國, 茅利塔尼亞, 茅里塔尼亚, muritaniya]	13
bn:00107113a	[麻醉, 麻醉+的, 麻醉性, 麻醉性+的]	13
bn:00058240n	[核燃料, 原子核燃料, 核子燃料, 核燃料棒, 燃料棒]	13
bn:00057989n	[西北, nor'西, nw]	13
bn:00081636n	[蠕虫病毒, 電腦蠕蟲, 电脑蠕虫, 蠕虫, 蠕蟲病毒, 计算机蠕虫]	13
bn:00983670n	[]	13
bn:02487716n	[塔博·姆贝基, 塔博·姆维耶尔瓦·姆贝基, 姆贝基, thabo_mbeki, 塔博·姆貝基, 姆貝基, 穆贝基]	13
bn:00048382n	[合资企业, 合資公司, 合營, 合資, 合营, 合资, 合资公司, 合資企業, 合资经营, 联营事业, 聯營, jv, 合營公司]	13
bn:00626169n	[阿爾斯通, 阿尔斯通公司, 亞斯通, 阿尔斯通, alstom, 亚世通, 阿爾斯通公司]	13
bn:00149239n	[阿布杜爾·拉赫曼·夏格漢]	13
bn:00054102n	[军医, 医疗人员, 医务人员]	13
bn:01820908n	[阿里·阿斯加爾汗·索坦尼耶]	13
bn:03485282n	[]	13
bn:01424787n	[2009年维多利亚森林大火, 2009年澳大利亚黑色星期六大火, 2009年澳洲維克多利亞大火, 2009年維多利亞州山火, 维多利亚森林大火, 黑色星期五大火, 黑色星期六, 黑色星期六叢林大火, 黑色星期六森林大火]	13
bn:01542793n	[]	13
bn:14232327n	[库尔斯克号核潜艇, 库尔斯克号攻击核潜艇, 庫斯科號, 庫爾斯克號, 庫斯科號核子潛艇, 俄罗斯潜艇k-141库尔克号]	13
bn:00776686n	[辽宁, 辽宁省, 遼寧, liaoning, 遼寧省, 辽, 遼, 奉添省, 辽沈, 遼瀋]	13
bn:03090223n	[雷杰普·塔伊普·埃尔多安, 埃尔多安, recep_tayyip_erdoğan, 艾多根, 艾爾多安, 艾爾段, 雷傑普·塔伊普·埃爾多安, 雷傑普·塔伊普·艾爾段]	13
bn:02246786n	[]	13
bn:00085608v	[祝贺, 贺喜]	12
bn:00085749v	[反駁, 反驳]	12
bn:00006554n	[杂录, 杂烩, 杂集, 混杂, 各种, 喜忧参半, 杂记]	12
bn:00050529n	[]	12
bn:00000691n	[偶然, 意外, 偶然性, 随机事件]	12
bn:00003890n	[祖先, 祖宗, 先人, 祖, 遠祖, 列祖, 天祖, 祖亲, 祖妣, 祖辈, 鼻祖, 先前]	12
bn:00089584v	[点亮, 照亮, 照明]	12
bn:00035231n	[大礼包]	12
bn:00106528a	[]	12
bn:00094656v	[发誓, 發誓, 賭咒, 赌咒]	12
